Zeit;Kanal A
(ms);(mV)

-10,28999942;-3,57344961
-10,28499942;-2,82111216
-10,27999942;-4,13816404
-10,27499942;-4,32640219
-10,26999942;-4,89050150
-10,26499942;-5,07874012
-10,25999942;-5,26697826
-10,25499942;-5,64283943
-10,24999942;-5,07874012
-10,24499942;-5,07874012
-10,23999942;-5,07874012
-10,23499942;-4,13816404
-10,22999943;-3,38582659
-10,22499943;-2,44525075
-10,21999943;-2,63348913
-10,21499943;-2,06877446
-10,20999943;-1,88053632
-10,20499943;-1,12819874
-10,19999943;-2,25701261
-10,19499943;-1,50467515
-10,18999943;-1,12819874
-10,18499943;-2,44525075
-10,17999943;-3,19758844
-10,17499943;-5,83107758
-10,16999943;-4,32640219
-10,16499943;-4,51402521
-10,15999943;-4,70226383
-10,15499943;-4,89050150
-10,14999943;-5,26697826
-10,14499943;-5,07874012
-10,13999943;-5,45460081
-10,13499943;-4,51402521
-10,12999943;-4,51402521
-10,12499943;-3,57344961
-10,11999943;-2,82111216
-10,11499943;-2,44525075
-10,10999943;-2,06877446
-10,10499943;-1,69291329
-10,09999943;-1,50467515
-10,09499943;-1,69291329
-10,08999943;-0,75233757
-10,08499943;-1,50467515
-10,07999943;-1,31643701
-10,07499943;-1,69291329
-10,06999943;-2,06877446
-10,06499943;-3,38582659
-10,05999943;-2,82111216
-10,05499943;-3,57344961
-10,04999943;-2,63348913
-10,04499943;-3,94992590
-10,03999943;-3,57344961
-10,03499943;-3,57344961
-10,02999943;-2,44525075
-10,02499943;-3,00935030
-10,01999943;-1,88053632
-10,01499943;-2,25701261
-10,00999943;-1,69291329
-10,00499943;-3,00935030
-9,99999943;-0,18762302
-9,99499943;-0,18762302
-9,98999943;-1,12819874
-9,98499943;0,75233757
-9,97999943;0,75233757
-9,97499943;0,93996060
-9,96999943;-0,18762302
-9,96499943;-0,37586120
-9,95999943;-0,75233757
-9,95499943;-1,12819874
-9,94999943;-1,31643701
-9,94499943;-2,25701261
-9,93999943;-2,44525075
-9,93499943;-2,63348913
-9,92999943;-3,19758844
-9,92499943;-2,82111216
-9,91999943;-3,38582659
-9,91499943;-3,19758844
-9,90999943;-3,76168776
-9,90499943;-2,82111216
-9,89999943;-3,00935030
-9,89499943;-2,25701261
-9,88999943;-2,63348913
-9,88499943;-1,88053632
-9,87999943;-1,69291329
-9,87499943;-0,75233757
-9,86999943;-1,31643701
-9,86499943;-0,75233757
-9,85999943;-1,12819874
-9,85499943;-0,56409937
-9,84999943;-1,31643701
-9,84499943;-1,88053632
-9,83999943;-0,75233757
-9,83499944;-0,75233757
-9,82999944;-1,31643701
-9,82499944;-1,31643701
-9,81999944;-0,56409937
-9,81499944;-0,75233757
-9,80999944;-1,50467515
-9,80499944;-1,12819874
-9,79999944;-1,12819874
-9,79499944;-0,93996060
-9,78999944;-1,50467515
-9,78499944;0,18762302
-9,77999944;0,00000000
-9,77499944;1,88053632
-9,76999944;0,56409937
-9,76499944;0,93996060
-9,75999944;1,88053632
-9,75499944;2,06877446
-9,74999944;1,88053632
-9,74499944;2,44525075
-9,73999944;2,06877446
-9,73499944;2,82111216
-9,72999944;2,63348913
-9,72499944;3,00935030
-9,71999944;2,06877446
-9,71499944;3,00935030
-9,70999944;1,12819874
-9,70499944;3,00935030
-9,69999944;2,82111216
-9,69499944;2,82111216
-9,68999944;2,63348913
-9,68499944;2,44525075
-9,67999944;3,19758844
-9,67499944;2,44525075
-9,66999944;2,44525075
-9,66499944;2,82111216
-9,65999944;2,82111216
-9,65499944;2,63348913
-9,64999944;2,82111216
-9,64499944;3,00935030
-9,63999944;4,32640219
-9,63499944;3,38582659
-9,62999944;3,76168776
-9,62499944;3,57344961
-9,61999944;3,94992590
-9,61499944;4,70226383
-9,60999944;4,89050150
-9,60499944;5,45460081
-9,59999944;4,32640219
-9,59499944;5,64283943
-9,58999944;5,83107758
-9,58499944;5,26697826
-9,57999944;6,20755386
-9,57499944;4,89050150
-9,56999944;4,70226383
-9,56499944;5,07874012
-9,55999944;5,26697826
-9,55499944;5,26697826
-9,54999944;5,07874012
-9,54499944;4,89050150
-9,53999944;4,32640219
-9,53499944;4,32640219
-9,52999944;3,94992590
-9,52499944;4,13816404
-9,51999944;4,32640219
-9,51499944;3,94992590
-9,50999944;3,94992590
-9,50499944;3,94992590
-9,49999944;3,94992590
-9,49499944;4,32640219
-9,48999944;3,94992590
-9,48499944;4,32640219
-9,47999944;4,51402521
-9,47499944;3,76168776
-9,46999944;3,38582659
-9,46499944;3,38582659
-9,45999944;4,51402521
-9,45499944;3,38582659
-9,44999944;3,00935030
-9,44499944;2,82111216
-9,43999945;2,44525075
-9,43499945;2,63348913
-9,42999945;1,50467515
-9,42499945;1,50467515
-9,41999945;1,31643701
-9,41499945;1,88053632
-9,40999945;0,93996060
-9,40499945;2,82111216
-9,39999945;1,12819874
-9,39499945;0,75233757
-9,38999945;-1,50467515
-9,38499945;0,00000000
-9,37999945;0,18762302
-9,37499945;0,37586120
-9,36999945;0,18762302
-9,36499945;0,00000000
-9,35999945;0,18762302
-9,35499945;-0,75233757
-9,34999945;-1,12819874
-9,34499945;-0,56409937
-9,33999945;-1,69291329
-9,33499945;-1,88053632
-9,32999945;-3,00935030
-9,32499945;-2,25701261
-9,31999945;-2,82111216
-9,31499945;-2,63348913
-9,30999945;-2,63348913
-9,30499945;-2,82111216
-9,29999945;-3,19758844
-9,29499945;-2,63348913
-9,28999945;-3,00935030
-9,28499945;-2,06877446
-9,27999945;-1,50467515
-9,27499945;-2,25701261
-9,26999945;-0,56409937
-9,26499945;-0,56409937
-9,25999945;-0,37586120
-9,25499945;-0,18762302
-9,24999945;-0,75233757
-9,24499945;-0,37586120
-9,23999945;-1,50467515
-9,23499945;-1,31643701
-9,22999945;-2,06877446
-9,22499945;-4,51402521
-9,21999945;-3,19758844
-9,21499945;-3,00935030
-9,20999945;-4,51402521
-9,20499945;-4,70226383
-9,19999945;-4,89050150
-9,19499945;-5,26697826
-9,18999945;-5,45460081
-9,18499945;-4,13816404
-9,17999945;-4,89050150
-9,17499945;-4,13816404
-9,16999945;-3,76168776
-9,16499945;-3,57344961
-9,15999945;-3,00935030
-9,15499945;-2,25701261
-9,14999945;-2,25701261
-9,14499945;-2,25701261
-9,13999945;-1,12819874
-9,13499945;-1,50467515
-9,12999945;-1,12819874
-9,12499945;-2,06877446
-9,11999945;-2,44525075
-9,11499945;-2,25701261
-9,10999945;-3,00935030
-9,10499945;-3,19758844
-9,09999945;-3,76168776
-9,09499945;-4,70226383
-9,08999945;-5,64283943
-9,08499945;-4,89050150
-9,07999945;-4,89050150
-9,07499945;-4,89050150
-9,06999945;-5,45460081
-9,06499945;-4,51402521
-9,05999945;-3,57344961
-9,05499945;-3,38582659
-9,04999945;-2,63348913
-9,04499945;-2,44525075
-9,03999946;-2,25701261
-9,03499946;-1,50467515
-9,02999946;-1,69291329
-9,02499946;-1,69291329
-9,01999946;-1,12819874
-9,01499946;-1,50467515
-9,00999946;-2,06877446
-9,00499946;-1,69291329
-8,99999946;-2,06877446
-8,99499946;-1,88053632
-8,98999946;-4,51402521
-8,98499946;-3,00935030
-8,97999946;-3,00935030
-8,97499946;-3,38582659
-8,96999946;-2,82111216
-8,96499946;-2,63348913
-8,95999946;-3,00935030
-8,95499946;-2,63348913
-8,94999946;-2,25701261
-8,94499946;-2,82111216
-8,93999946;-1,88053632
-8,93499946;-0,37586120
-8,92999946;-0,37586120
-8,92499946;-0,37586120
-8,91999946;-0,37586120
-8,91499946;0,00000000
-8,90999946;0,56409937
-8,90499946;0,56409937
-8,89999946;0,18762302
-8,89499946;0,00000000
-8,88999946;-0,93996060
-8,88499946;-1,12819874
-8,87999946;-1,88053632
-8,87499946;-2,06877446
-8,86999946;-2,25701261
-8,86499946;-2,63348913
-8,85999946;-2,82111216
-8,85499946;-3,57344961
-8,84999946;-3,00935030
-8,84499946;-2,63348913
-8,83999946;-3,76168776
-8,83499946;-2,82111216
-8,82999946;-2,63348913
-8,82499946;-2,63348913
-8,81999946;-2,25701261
-8,81499946;-1,50467515
-8,80999946;-2,06877446
-8,80499946;-0,75233757
-8,79999946;-2,06877446
-8,79499946;-0,56409937
-8,78999946;1,50467515
-8,78499946;0,00000000
-8,77999946;-1,31643701
-8,77499946;-1,12819874
-8,76999946;-0,75233757
-8,76499946;-1,12819874
-8,75999946;-1,31643701
-8,75499946;-1,31643701
-8,74999946;-1,69291329
-8,74499946;-0,93996060
-8,73999946;-1,31643701
-8,73499946;-1,12819874
-8,72999946;-1,31643701
-8,72499946;-0,75233757
-8,71999946;-1,12819874
-8,71499946;0,00000000
-8,70999946;0,00000000
-8,70499946;0,56409937
-8,69999946;0,56409937
-8,69499946;0,93996060
-8,68999946;1,31643701
-8,68499946;1,50467515
-8,67999946;2,06877446
-8,67499946;2,25701261
-8,66999946;2,63348913
-8,66499946;2,63348913
-8,65999946;1,31643701
-8,65499946;2,63348913
-8,64999946;2,63348913
-8,64499947;2,63348913
-8,63999947;2,06877446
-8,63499947;2,82111216
-8,62999947;2,06877446
-8,62499947;2,44525075
-8,61999947;2,44525075
-8,61499947;2,44525075
-8,60999947;2,82111216
-8,60499947;2,82111216
-8,59999947;2,25701261
-8,59499947;2,82111216
-8,58999947;3,38582659
-8,58499947;3,38582659
-8,57999947;3,00935030
-8,57499947;2,82111216
-8,56999947;2,82111216
-8,56499947;3,19758844
-8,55999947;3,57344961
-8,55499947;3,57344961
-8,54999947;4,13816404
-8,54499947;3,94992590
-8,53999947;4,51402521
-8,53499947;4,70226383
-8,52999947;5,26697826
-8,52499947;5,26697826
-8,51999947;5,26697826
-8,51499947;5,26697826
-8,50999947;5,26697826
-8,50499947;5,83107758
-8,49999947;5,26697826
-8,49499947;5,64283943
-8,48999947;5,45460081
-8,48499947;5,45460081
-8,47999947;4,51402521
-8,47499947;4,89050150
-8,46999947;3,76168776
-8,46499947;4,32640219
-8,45999947;4,51402521
-8,45499947;4,32640219
-8,44999947;4,32640219
-8,44499947;4,32640219
-8,43999947;4,13816404
-8,43499947;4,32640219
-8,42999947;3,94992590
-8,42499947;2,82111216
-8,41999947;4,32640219
-8,41499947;4,32640219
-8,40999947;3,76168776
-8,40499947;4,13816404
-8,39999947;3,76168776
-8,39499947;3,94992590
-8,38999947;3,76168776
-8,38499947;4,13816404
-8,37999947;2,82111216
-8,37499947;4,13816404
-8,36999947;2,25701261
-8,36499947;2,06877446
-8,35999947;0,37586120
-8,35499947;1,31643701
-8,34999947;0,56409937
-8,34499947;1,31643701
-8,33999947;0,93996060
-8,33499947;1,50467515
-8,32999947;0,00000000
-8,32499947;0,56409937
-8,31999947;0,00000000
-8,31499947;0,37586120
-8,30999947;0,56409937
-8,30499947;-0,37586120
-8,29999947;0,00000000
-8,29499947;0,00000000
-8,28999947;-0,75233757
-8,28499947;-0,93996060
-8,27999947;-1,31643701
-8,27499947;-1,12819874
-8,26999947;-1,69291329
-8,26499947;-1,69291329
-8,25999947;-2,25701261
-8,25499947;-2,25701261
-8,24999948;-2,82111216
-8,24499948;-2,63348913
-8,23999948;-3,00935030
-8,23499948;-2,63348913
-8,22999948;-3,57344961
-8,22499948;-2,25701261
-8,21999948;-2,82111216
-8,21499948;-1,88053632
-8,20999948;-1,50467515
-8,20499948;-3,00935030
-8,19999948;-1,12819874
-8,19499948;-0,37586120
-8,18999948;-0,93996060
-8,18499948;-0,56409937
-8,17999948;0,00000000
-8,17499948;-0,75233757
-8,16999948;-1,31643701
-8,16499948;-1,88053632
-8,15999948;-2,25701261
-8,15499948;-2,44525075
-8,14999948;-3,19758844
-8,14499948;-3,94992590
-8,13999948;-4,89050150
-8,13499948;-5,07874012
-8,12999948;-5,07874012
-8,12499948;-5,45460081
-8,11999948;-5,64283943
-8,11499948;-5,26697826
-8,10999948;-5,07874012
-8,10499948;-3,94992590
-8,09999948;-4,32640219
-8,09499948;-3,00935030
-8,08999948;-3,19758844
-8,08499948;-2,82111216
-8,07999948;-1,69291329
-8,07499948;-1,12819874
-8,06999948;-1,69291329
-8,06499948;-1,31643701
-8,05999948;-2,25701261
-8,05499948;-1,69291329
-8,04999948;-2,44525075
-8,04499948;-2,25701261
-8,03999948;-2,82111216
-8,03499948;-3,57344961
-8,02999948;-4,32640219
-8,02499948;-4,13816404
-8,01999948;-4,89050150
-8,01499948;-4,89050150
-8,00999948;-5,07874012
-8,00499948;-4,13816404
-7,99999948;-4,51402521
-7,99499948;-3,94992590
-7,98999948;-2,06877446
-7,98499948;-3,38582659
-7,97999948;-2,82111216
-7,97499948;-3,00935030
-7,96999948;-2,82111216
-7,96499948;-1,31643701
-7,95999948;-0,75233757
-7,95499948;-2,06877446
-7,94999948;-1,69291329
-7,94499948;-1,50467515
-7,93999948;-1,69291329
-7,93499948;-1,69291329
-7,92999948;-2,25701261
-7,92499948;-2,63348913
-7,91999948;-3,00935030
-7,91499948;-2,82111216
-7,90999948;-3,19758844
-7,90499948;-3,00935030
-7,89999948;-3,38582659
-7,89499948;-2,63348913
-7,88999948;-3,00935030
-7,88499948;-3,19758844
-7,87999948;-2,25701261
-7,87499948;-0,93996060
-7,86999948;-1,69291329
-7,86499948;-1,12819874
-7,85999948;-0,93996060
-7,85499949;0,00000000
-7,84999949;-0,37586120
-7,84499949;-0,37586120
-7,83999949;-0,37586120
-7,83499949;0,37586120
-7,82999949;-0,37586120
-7,82499949;-0,75233757
-7,81999949;-1,12819874
-7,81499949;-1,12819874
-7,80999949;-2,06877446
-7,80499949;-1,50467515
-7,79999949;-2,06877446
-7,79499949;-2,44525075
-7,78999949;-3,57344961
-7,78499949;-2,25701261
-7,77999949;-2,82111216
-7,77499949;-3,00935030
-7,76999949;-3,00935030
-7,76499949;-2,44525075
-7,75999949;-3,57344961
-7,75499949;-2,06877446
-7,74999949;-1,88053632
-7,74499949;-1,31643701
-7,73999949;-1,31643701
-7,73499949;-1,50467515
-7,72999949;-1,12819874
-7,72499949;-1,12819874
-7,71999949;-0,93996060
-7,71499949;-0,93996060
-7,70999949;-1,31643701
-7,70499949;-1,12819874
-7,69999949;-1,31643701
-7,69499949;-1,31643701
-7,68999949;-1,31643701
-7,68499949;-2,06877446
-7,67999949;-1,12819874
-7,67499949;0,00000000
-7,66999949;-0,75233757
-7,66499949;-1,31643701
-7,65999949;-0,75233757
-7,65499949;-0,56409937
-7,64999949;-0,18762302
-7,64499949;-0,18762302
-7,63999949;0,18762302
-7,63499949;0,56409937
-7,62999949;1,12819874
-7,62499949;1,12819874
-7,61999949;1,69291329
-7,61499949;2,06877446
-7,60999949;2,06877446
-7,60499949;2,06877446
-7,59999949;2,63348913
-7,59499949;2,44525075
-7,58999949;4,89050150
-7,58499949;3,00935030
-7,57999949;2,44525075
-7,57499949;1,50467515
-7,56999949;2,82111216
-7,56499949;2,82111216
-7,55999949;2,82111216
-7,55499949;2,82111216
-7,54999949;2,63348913
-7,54499949;2,82111216
-7,53999949;2,82111216
-7,53499949;1,88053632
-7,52999949;2,82111216
-7,52499949;2,25701261
-7,51999949;2,82111216
-7,51499949;2,44525075
-7,50999949;3,76168776
-7,50499949;3,57344961
-7,49999949;3,38582659
-7,49499949;3,19758844
-7,48999949;4,13816404
-7,48499949;3,57344961
-7,47999949;4,32640219
-7,47499949;4,32640219
-7,46999949;3,94992590
-7,46499949;5,26697826
-7,45999950;4,51402521
-7,45499950;5,64283943
-7,44999950;5,07874012
-7,44499950;5,83107758
-7,43999950;5,07874012
-7,43499950;5,26697826
-7,42999950;4,89050150
-7,42499950;5,26697826
-7,41999950;4,70226383
-7,41499950;4,70226383
-7,40999950;4,70226383
-7,40499950;3,38582659
-7,39999950;4,32640219
-7,39499950;4,32640219
-7,38999950;3,94992590
-7,38499950;4,70226383
-7,37999950;4,13816404
-7,37499950;3,76168776
-7,36999950;3,94992590
-7,36499950;4,32640219
-7,35999950;3,57344961
-7,35499950;4,13816404
-7,34999950;3,57344961
-7,34499950;3,94992590
-7,33999950;3,00935030
-7,33499950;3,94992590
-7,32999950;2,82111216
-7,32499950;3,00935030
-7,31999950;3,00935030
-7,31499950;3,00935030
-7,30999950;2,82111216
-7,30499950;2,44525075
-7,29999950;2,44525075
-7,29499950;1,69291329
-7,28999950;1,50467515
-7,28499950;1,50467515
-7,27999950;0,56409937
-7,27499950;1,12819874
-7,26999950;0,37586120
-7,26499950;0,56409937
-7,25999950;0,56409937
-7,25499950;0,00000000
-7,24999950;0,18762302
-7,24499950;0,75233757
-7,23999950;0,00000000
-7,23499950;0,00000000
-7,22999950;-0,37586120
-7,22499950;-0,37586120
-7,21999950;-0,18762302
-7,21499950;-0,75233757
-7,20999950;-1,12819874
-7,20499950;-1,31643701
-7,19999950;-1,88053632
-7,19499950;-2,06877446
-7,18999950;-1,31643701
-7,18499950;-3,19758844
-7,17999950;-2,44525075
-7,17499950;-3,19758844
-7,16999950;-3,57344961
-7,16499950;-3,00935030
-7,15999950;-3,19758844
-7,15499950;-2,06877446
-7,14999950;-2,25701261
-7,14499950;-2,06877446
-7,13999950;-1,31643701
-7,13499950;-1,12819874
-7,12999950;-0,75233757
-7,12499950;-0,75233757
-7,11999950;-0,37586120
-7,11499950;-0,37586120
-7,10999950;-0,75233757
-7,10499950;-0,93996060
-7,09999950;-1,88053632
-7,09499950;-2,06877446
-7,08999950;-2,63348913
-7,08499950;-2,63348913
-7,07999950;-3,57344961
-7,07499950;-4,13816404
-7,06999950;-4,89050150
-7,06499951;-5,07874012
-7,05999951;-5,64283943
-7,05499951;-5,45460081
-7,04999951;-5,07874012
-7,04499951;-5,07874012
-7,03999951;-4,89050150
-7,03499951;-4,89050150
-7,02999951;-3,94992590
-7,02499951;-2,82111216
-7,01999951;-2,44525075
-7,01499951;-3,19758844
-7,00999951;-2,06877446
-7,00499951;-1,88053632
-6,99999951;-1,69291329
-6,99499951;-1,69291329
-6,98999951;-2,63348913
-6,98499951;-1,69291329
-6,97999951;-2,82111216
-6,97499951;-3,19758844
-6,96999951;-4,32640219
-6,96499951;-4,13816404
-6,95999951;-5,45460081
-6,95499951;-4,89050150
-6,94999951;-5,83107758
-6,94499951;-4,32640219
-6,93999951;-5,83107758
-6,93499951;-4,89050150
-6,92999951;-4,89050150
-6,92499951;-3,57344961
-6,91999951;-3,57344961
-6,91499951;-3,19758844
-6,90999951;-3,38582659
-6,90499951;-2,06877446
-6,89999951;-2,25701261
-6,89499951;-1,88053632
-6,88999951;-2,06877446
-6,88499951;-1,50467515
-6,87999951;-1,88053632
-6,87499951;-1,31643701
-6,86999951;-2,25701261
-6,86499951;-2,06877446
-6,85999951;-2,25701261
-6,85499951;-2,82111216
-6,84999951;-2,82111216
-6,84499951;-2,82111216
-6,83999951;-3,00935030
-6,83499951;-3,19758844
-6,82999951;-3,19758844
-6,82499951;-2,25701261
-6,81999951;-3,19758844
-6,81499951;-2,25701261
-6,80999951;-1,69291329
-6,80499951;-1,12819874
-6,79999951;-1,31643701
-6,79499951;-0,56409937
-6,78999951;-0,56409937
-6,78499951;-0,37586120
-6,77999951;-0,37586120
-6,77499951;0,18762302
-6,76999951;0,37586120
-6,76499951;0,00000000
-6,75999951;-0,75233757
-6,75499951;-0,56409937
-6,74999951;-0,75233757
-6,74499951;-1,69291329
-6,73999951;-1,69291329
-6,73499951;-2,63348913
-6,72999951;-2,25701261
-6,72499951;-3,19758844
-6,71999951;-3,57344961
-6,71499951;-3,19758844
-6,70999951;-2,82111216
-6,70499951;-3,00935030
-6,69999951;-3,19758844
-6,69499951;-2,25701261
-6,68999951;-2,25701261
-6,68499951;-1,69291329
-6,67999951;-1,69291329
-6,67499951;-1,50467515
-6,66999951;-1,12819874
-6,66499952;-1,12819874
-6,65999952;-1,31643701
-6,65499952;-0,56409937
-6,64999952;-1,12819874
-6,64499952;-0,75233757
-6,63999952;-1,12819874
-6,63499952;-1,12819874
-6,62999952;-0,93996060
-6,62499952;-0,93996060
-6,61999952;-1,12819874
-6,61499952;-1,31643701
-6,60999952;-1,69291329
-6,60499952;-0,75233757
-6,59999952;-1,12819874
-6,59499952;-0,75233757
-6,58999952;0,00000000
-6,58499952;-0,75233757
-6,57999952;0,00000000
-6,57499952;0,56409937
-6,56999952;0,18762302
-6,56499952;0,75233757
-6,55999952;0,37586120
-6,55499952;1,50467515
-6,54999952;1,50467515
-6,54499952;1,69291329
-6,53999952;2,82111216
-6,53499952;2,44525075
-6,52999952;2,44525075
-6,52499952;3,00935030
-6,51999952;2,63348913
-6,51499952;2,25701261
-6,50999952;3,19758844
-6,50499952;3,38582659
-6,49999952;3,38582659
-6,49499952;3,00935030
-6,48999952;2,82111216
-6,48499952;3,19758844
-6,47999952;3,38582659
-6,47499952;3,00935030
-6,46999952;2,82111216
-6,46499952;2,82111216
-6,45999952;2,25701261
-6,45499952;2,44525075
-6,44999952;2,25701261
-6,44499952;3,38582659
-6,43999952;3,00935030
-6,43499952;3,00935030
-6,42999952;2,82111216
-6,42499952;4,32640219
-6,41999952;3,76168776
-6,41499952;4,13816404
-6,40999952;3,57344961
-6,40499952;4,89050150
-6,39999952;4,70226383
-6,39499952;5,26697826
-6,38999952;4,89050150
-6,38499952;3,76168776
-6,37999952;5,26697826
-6,37499952;4,51402521
-6,36999952;5,07874012
-6,36499952;5,07874012
-6,35999952;4,89050150
-6,35499952;5,26697826
-6,34999952;4,70226383
-6,34499952;4,89050150
-6,33999952;4,70226383
-6,33499952;4,13816404
-6,32999952;3,00935030
-6,32499952;3,94992590
-6,31999952;3,94992590
-6,31499952;4,13816404
-6,30999952;3,76168776
-6,30499952;4,32640219
-6,29999952;3,94992590
-6,29499952;4,32640219
-6,28999952;4,13816404
-6,28499952;4,32640219
-6,27999952;4,13816404
-6,27499952;3,94992590
-6,26999953;3,38582659
-6,26499953;3,38582659
-6,25999953;3,38582659
-6,25499953;3,38582659
-6,24999953;3,38582659
-6,24499953;3,00935030
-6,23999953;1,69291329
-6,23499953;2,44525075
-6,22999953;2,25701261
-6,22499953;1,50467515
-6,21999953;1,31643701
-6,21499953;1,50467515
-6,20999953;1,12819874
-6,20499953;1,50467515
-6,19999953;0,37586120
-6,19499953;0,75233757
-6,18999953;0,93996060
-6,18499953;0,37586120
-6,17999953;0,18762302
-6,17499953;1,88053632
-6,16999953;0,18762302
-6,16499953;0,00000000
-6,15999953;-0,75233757
-6,15499953;0,18762302
-6,14999953;-0,75233757
-6,14499953;-0,56409937
-6,13999953;-1,31643701
-6,13499953;-2,25701261
-6,12999953;-1,88053632
